yaw_group;test;top;file_number;mat_file;yaw_target;yaw_actual_median;cos_gamma;tsr_expected;cp_expected;ct_expected;tsr_median;tsr_welch;cp_median;cp_welch;ct_median;ct_welch;u_inf_glauert_corrected_median;u_inf_glauert_corrected_welch;u_orthogonal_for_performance_median;u_orthogonal_for_performance_welch;omega_median;omega_welch;thrust_median;thrust_welch;power_median;power_welch;torque_median;torque_welch;ct_glauert_reference_median;ct_glauert_reference_welch;blockage_factor_reference_median;blockage_factor_reference_welch;cp_welch_dominant_frequency_hz;cp_welch_dominant_spectrum;ct_welch_dominant_frequency_hz;ct_welch_dominant_spectrum
yaw_plus_30;3;3;5;Results_File_5_TOP_3.mat;30;30.761999130249023;0.8660254037844387;8.2;0.2454164611500326;0.624994874242507;9.438625369509463;9.524960266527291;0.1779283732081691;0.16506053042445878;0.42505841510641235;0.5390645725705108;4.276653707013851;5.502718352467614;3.7036907534628867;4.765493883107808;74.23740132763939;83.88507339145657;3.115136098163335;5.051571975205705;5.33182110214954;6.027173862029129;0.07182790617385282;0.08120329962368186;0.5863747109473134;0.8073423116146039;1.0676987510210778;1.3730314418600862;12.20703125;0.004047098644966534;12.20703125;0.03237048617512777
yaw_plus_30;6;7;5;Results_File_5_TOP_7.mat;30;30.518999099731445;0.8660254037844387;8.5;0.235574845460937;0.6347671715444079;9.567813007082599;9.791670556697786;0.12816122899448945;0.11369251857764202;0.7481704544333265;0.6655329108576523;4.454193372762134;5.644495841968384;3.857444614180298;4.888276790700257;78.43699850754363;88.62095381664544;5.983546769424082;5.980459381164969;3.950424181061208;4.451203352129903;0.050369172013228714;0.056751210803393216;0.6979848644784001;0.87301028422415;1.1103646148875272;1.4086149199129732;12.6953125;0.0010510528335293875;12.6953125;0.05422961804528685
yaw_plus_30;9;10;5;Results_File_5_TOP_10.mat;30;30.511087048438288;0.8660254037844387;8.8;0.2240417142537208;0.639287172482244;9.811894026883948;10.145988673569743;0.08041395202948137;0.07523294722316488;0.5676913552274312;0.5762839424916816;4.543460782654728;5.6871982162935835;3.9347524588773224;4.92525813166779;81.99371604531348;92.63991556179879;4.534694816997613;5.583029092980216;2.65985443868182;3.0000417190885504;0.03243212970551321;0.03658778486188513;0.7357010164840497;0.8939774414860767;1.1329285847967108;1.417327579254008;13.671875;0.0002665030670582777;13.671875;0.010244129735313679
yaw_plus_30;12;13;5;Results_File_5_TOP_13.mat;30;30.46549725051849;0.8660254037844387;7.6;0.2603876519050803;0.5970950391192992;8.011136494187205;8.169698229309736;0.29862153377802414;0.25994789501119364;0.6040052864502147;0.6041762725583509;5.038432179307347;6.414988519820366;4.363410262525155;5.555543023149972;74.2425982003011;83.88809960027886;6.102297644399008;7.352099377592923;12.972881910972927;14.654460914402373;0.17470937641461826;0.19738005835264885;0.6942918285532139;0.8675035322647906;1.1084545834377688;1.4112587663707863;12.20703125;0.008439267673954526;12.20703125;0.04331525338438924
yaw_plus_30;15;16;5;Results_File_5_TOP_16.mat;30;30.463855122366258;0.8660254037844387;7.9;0.2539020245386662;0.6116109292845264;8.11372127862183;8.463603166654908;0.22845831353072907;0.21229319962960785;0.5694976793177453;0.5832265803974542;5.275099148215391;6.5499325050721335;4.568369869836182;5.672407942465915;78.74900912416747;88.97531868995591;5.950109748382164;7.457373543699258;11.468612007597649;12.939438981054458;0.14561584434973807;0.16431557661695323;0.7700923135555621;0.915570381030512;1.1599564679200478;1.44106935205825;12.6953125;0.0024910293913208282;12.6953125;0.009841147026565106
yaw_plus_30;18;19;5;Results_File_5_TOP_19.mat;30;30.464998245239258;0.8660254037844387;8.2;0.2454164611500326;0.624994874242507;8.392155562362749;8.879829643338157;0.1851224083752867;0.17804617790044258;0.6281475786651165;0.6035442278471769;5.411992457421519;6.610895944860508;4.686922953216808;5.72520383002473;83.56666055328165;94.41894427574728;7.206912012711671;7.594626312578993;10.030968352598062;11.321279701937911;0.12004503085275539;0.1354764180543074;0.7995010703853092;0.9343546191022759;1.1904230461795902;1.4542341498990474;13.671875;0.0029765116316305836;13.671875;0.04437231150260955
yaw_plus_30;21;22;5;Results_File_5_TOP_22.mat;30;30.48299789428711;0.8660254037844387;7;0.2650669764013012;0.574402955805583;7.195700282484869;7.4730676557604125;0.34595886258174946;0.3174685765685637;0.5101360354764412;0.5722531936586855;5.602486041723307;7.000584245903081;4.851895236480109;6.062683798285195;74.14072335645598;83.76675644361458;6.747599341613756;8.703640666210122;20.65904897185312;23.34670167641253;0.27865604467484145;0.31490294658393747;0.7065897507369024;0.8577391277063272;1.1150018515684783;1.3953215362113953;12.20703125;0.011696795363144795;24.4140625;0.0015314816525735262
yaw_plus_30;24;25;5;Results_File_5_TOP_25.mat;30;30.457264974713326;0.8660254037844387;7.3;0.2650394214770136;0.5859272818520027;7.231841162336596;7.734910343718176;0.2859137718870884;0.28432330848962883;0.5520741772460596;0.5975869393957;5.879954993608304;7.114875103251265;5.092190397573958;6.1616625841690285;78.23110443489306;88.3887649475134;7.665848970441896;9.083867680536521;19.826493229466465;22.378309865693723;0.25343958479324213;0.2860631177574343;0.782129585423926;0.9039943869173499;1.171432422657468;1.4185058028075506;12.6953125;0.006541394961203604;12.6953125;0.009811347505443956
yaw_plus_30;27;28;5;Results_File_5_TOP_28.mat;30;30.419344344735144;0.8660254037844387;7.6;0.2603876519050803;0.5970950391192992;7.363461884284082;8.053962526672178;0.24162776195282634;0.25581182351441367;0.5386272496625698;0.6038305411381271;6.091560269200944;7.188609337868495;5.2754459418119914;6.22551830447615;82.52221401180248;93.23893464698835;8.081918608838816;9.207418578673673;18.667255970582758;21.07504643158367;0.22619737762160852;0.25539146275427277;0.8188998765091022;0.927561275618686;1.2159357856266426;1.4342109390445936;13.671875;0.003758388138087826;13.671875;0.019500352167432716
yaw_plus_30;30;31;5;Results_File_5_TOP_31.mat;30;30.48299789428711;0.8660254037844387;6.4;0.2563139088937902;0.5387570383864975;6.548221371316508;6.799883051035204;0.39835675058882464;0.36755707652641123;0.6675058349185821;0.6485608362390756;6.016335357129863;7.525536323356051;5.210299256960985;6.517305633128886;72.46785006524104;81.8753405505934;10.624452341962646;10.379962380689252;29.670655794324738;33.530568029211906;0.40943688843498965;0.4627056243461059;0.6507794747993588;0.8030632709619235;1.0889911039219906;1.3617702135032357;11.71875;0.011204613209500825;11.71875;0.07056267626849275
