Datei;Variable;Mittelwert;Median;Standardabweichung;Minimalwert;Maximalwert;RMS;Anzahl_Werte
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].YawDem;0.0;0.0;0.0;0.0;0.0;0.0;2000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;22.20031205425268;-3.601142883285952;887.2078908112894;-1332.5924072265625;1414.852157592774;887.4856029103361;20000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;-13.89865244598394;-64.73197937013177;847.2739444124609;-1247.8423004150395;1230.7434387207024;847.387933251391;20000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;405.4204517177689;405.408429143637;2.2031445269734373;398.32805569815486;418.5397797986385;405.42643786123097;20000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].Azimuth;179.87150265209684;179.89861249923888;104.07801869393663;0.0032482147216796875;359.980750083927;207.8123948218169;20000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_21.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_21.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_21.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_22.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-6.9026019839584825;-6.884408088400952;1.781387284792718;-9.485196590423591;-4.371887668967244;7.128762501820968;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;-2.51343020649689;-2.5300017607708183;1.6299755907701825;-4.902880787849427;-0.04697014391422204;2.9956888739382808;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;707.9742539346461;707.9917563953225;0.21408602978336333;707.20040638189;708.6865163773082;707.9742863036389;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.045557264355074;5.045829349756241;0.012498107090890859;5.003350766499838;5.088617369532583;5.045572743561142;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Yaw;30.484625708780186;30.48299789428711;0.010678438926737206;30.464998245239258;30.500999450683594;30.484627579051708;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].YawDem;30.0;30.0;0.0;30.0;30.0;30.0;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;32.425392835426244;-15.365606307985008;931.3941451632626;-1385.9590759277369;1489.3988876342755;931.9584002223149;20000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;1.480467936515778;-167.13802719114256;861.182880180728;-1142.839645385742;1308.0767669677734;861.1841527232634;20000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;278.6617392863996;278.68333828553557;2.827247054422719;270.3679086178487;288.4972629427954;278.676081262867;20000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].Azimuth;179.69320935350666;179.6702404022235;103.99411809471106;0.0054988861083984375;359.9919958114624;207.61605449979027;20000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_22.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_22.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_22.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_23.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-6.70399735689722;-6.648391848802575;1.5414646665934608;-9.117882601420067;-4.297641590237617;6.87893115822807;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;3.0185490841458242;3.043657208792898;1.0004245678476438;1.3874400369822963;4.632141299545745;3.1800138190502785;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;747.0002706361627;747.0187408236199;0.22510938392163377;746.1728464458624;747.7721687514295;747.0003045546467;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.054226600546017;5.054397374639908;0.012331972286797062;5.010263323783872;5.1049357280135155;5.054241645114273;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Yaw;-29.612401985788345;-29.60999870300293;0.003936981922446783;-29.618999481201172;-29.60999870300293;29.612402247500086;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].YawDem;-30.0;-30.0;0.0;-30.0;-30.0;30.0;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;64.43135254125588;68.91408920285448;866.295751349284;-1261.8942108154292;1410.7114410400497;868.6885103396477;20000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;23.911585517597217;7.93671798704663;837.9179644035205;-1210.6535339355462;1299.2654342651422;838.2590762956908;20000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;242.40755477357033;242.394724224817;3.678408472524458;228.06351594647109;254.51665799842442;242.4354621341363;20000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.32922628715644;180.57361435890198;103.81308862040322;0.007749438285827637;359.996488571167;208.076397561646;20000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_23.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_23.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_23.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_24.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-9.012479188892742;-8.962877225130818;1.1637975075393123;-10.844154417514787;-7.179690329233793;9.087310150356897;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;0.41231409402148134;0.45193239450454525;1.0915392626557803;-1.489902041852473;2.2889179587364135;1.1668165554395769;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;747.0132995092222;747.0421023640604;0.20616704559382898;746.122759852074;747.5173800264052;747.0133279590838;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.016613711773729;5.01688751578331;0.01242624922047507;4.977262910207115;5.060340777039529;5.016629101779986;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Yaw;0.26999998092651367;0.26999998092651367;0.0;0.26999998092651367;0.26999998092651367;0.26999998092651367;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].YawDem;0.0;0.0;0.0;0.0;0.0;0.0;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;38.476492457008455;32.8318080901948;891.5340705034868;-1335.654129028364;1456.052604675308;892.3639612514114;20000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;2.3004002896308897;-14.926126480102392;842.09783869107;-1230.749755859375;1245.2198486328123;842.1009807437964;20000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;377.834495595091;377.8887096658051;2.3153517436749245;365.41428636879095;386.0163891922235;377.8415897109446;20000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].Azimuth;179.88709634301674;179.67305278777985;104.02574216186692;0.00550079345703125;359.98298931121826;207.7997171871247;20000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_24.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_24.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_24.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_25.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-7.021961646575233;-7.0297627262771325;0.9386099468466655;-8.437715053558355;-5.654732409864664;7.084414866331096;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;-2.599412650414433;-2.5789938122033913;1.0981457755791646;-4.321504640579222;-0.8996412754058827;2.821855820476473;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;747.038789093838;747.0520184610916;0.17396521926333322;746.4693979667338;747.6422707283991;747.0388093497454;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.045573743906122;5.045838356018066;0.013384163911540537;4.993810914456844;5.094826817512514;5.045591495656226;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Yaw;30.45848932102372;30.457264974713326;0.015161893014784537;30.437997817993164;30.48299789428711;30.458493094733296;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].YawDem;30.0;30.0;0.0;30.0;30.0;30.0;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;62.48890409231193;1.408792495727053;918.30249647794;-1326.4398803710938;1538.5761566162264;920.4261720378637;20000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;19.968039956474218;-150.71049308777603;850.1374032696353;-1096.838806152344;1347.1399536132824;850.3718757448073;20000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;253.40846534949634;253.42255430095466;3.6902616332889706;242.95131283463942;265.12286954040866;253.43533364886005;20000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].Azimuth;179.6365065498353;179.5853033065796;103.7613659907366;0.010000228883654927;359.9874978065491;207.45046531086072;20000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_25.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_25.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_25.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_26.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-6.791638890551652;-6.755371689796442;1.157089617883482;-8.686027050018318;-4.972967922687527;6.889500359493961;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;3.0217574608891584;3.033142387866956;0.7934389686246913;1.7304527834057795;4.36913155019282;3.1241900629397543;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;787.9863896264843;787.9546737429679;0.17443757775887106;787.4789440852884;788.6163567557111;787.9864089342216;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.057636142961557;5.0571699142456055;0.012087344761773684;5.020994797348976;5.099481612443927;5.057650586833223;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Yaw;-29.520358876881005;-29.51999855041504;0.0017304202071736032;-29.52899932861328;-29.51999855041504;29.520358927597766;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].YawDem;-30.0;-30.0;0.0;-30.0;-30.0;30.0;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;97.32721921157834;110.06927108764472;884.7027178648578;-1298.236175537114;1502.4836349487487;890.0401601034218;20000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;41.33609177751533;10.241718292275891;831.869676353301;-1185.103927612305;1306.1192512512234;832.8960504886458;20000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;214.77488925127815;214.65014533649997;3.9490154884019297;200.50717319632955;225.69939656865742;214.81119099392015;20000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.24028495777264;180.52074098587036;103.85842525953689;0.0032405853235104587;359.99087488651276;208.02195273347928;20000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_26.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_26.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_26.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_27.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-9.1926439574187;-9.14808817729352;0.8744105793324598;-10.652702920138836;-7.819967180490494;9.234137576899917;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;0.3807516958127418;0.41106784343715663;0.8380510716281812;-1.1229794919490825;1.816610768437376;0.9204897894715733;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;787.9920074558634;787.965227744476;0.1571684177197524;787.5684917234589;788.7946153978359;787.9920231298239;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.011182699464014;5.010761737823486;0.012742144171146205;4.964683008193972;5.052046671509743;5.011198899429707;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Yaw;0.2765242614711946;0.2789999842643738;0.003954839131056344;0.26999998092651367;0.2789999842643738;0.27655254100214316;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].YawDem;0.0;0.0;0.0;0.0;0.0;0.0;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;50.05779970426576;44.00628280641826;899.0268631026486;-1307.2652282714844;1492.3497734069824;900.4193933336958;20000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;15.993046811485337;3.592502594038388;826.6644474901948;-1200.1393966674812;1238.4390068054174;826.8191375933332;20000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;346.63213145699893;346.6262965444155;3.878664054817792;324.7213077360858;359.11566985046636;346.6538310667752;20000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.26422351660142;180.32274341583434;104.03790916268125;0.003249049186706543;359.9649953842163;208.1323540994661;20000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_27.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_27.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_27.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_28.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-7.102609303658207;-7.076053261136011;0.7137152979755351;-8.257774032652387;-6.057722669094801;7.138378558676783;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;-2.6801256601677586;-2.653268432617185;0.8535623094842417;-4.160666055977369;-1.2569032748540143;2.812764151233042;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;788.0192605453625;788.0290964919379;0.1763879148237766;787.3979251194028;788.623682521237;788.0192802864383;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.045754568066821;5.045838356018066;0.012021216432945183;5.007705558091402;5.089194957415262;5.045768887970565;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
